mint,scan_ts,sha,symbol,tier,dex,gmgn_ok,n_hc_misses,price_usd,liq_usd,mcap,fdv,vol_h1,vol_h6,vol_h24,buys_h1,sells_h1,price_chg_h1,pair_age_min,score,total_holders,top10_pct,insider_networks_pct,graph_insiders,creator_prior_tokens,rugcheck_score,gmgn_bundler_wallets,gmgn_sniper_wallets,gmgn_smart_wallets
FxoSCwn1bBi3PvmHMmxHEyAnzJ1K1KXqWNyaxHXRpump,1787412629.655316,3ee2433d30dd54d6c3a664da311aaa0035884546,PAWIFI,B,pumpswap,True,2,0.000241,39601.91,241009.0,241009.0,682359.44,682359.44,682359.44,3828,1379,191.0,39.177588602701825,87.1,2175,1.7,0.0,0,0,1.0,18,9,0
6sAXF26gCZfkGX4ykgE6bAgTzuEwdxzZo7b7V7ENpump,1787413851.567939,23fb81901d956040f32a8197410b19d50de03fb9,Cheems,B,pumpswap,True,2,0.0002762,41842.61,276253.0,276253.0,390465.07,390465.07,390465.07,4096,788,241.0,47.72613231608073,76.3,3007,3.8,0.0,0,0,1.0,6,10,0
7h4DYp3SCCVtJXfXtuH2ru8bdvCkJwpYuKrRe2Zhpump,1787414787.4226463,9f854f6f117cc76b73903b7c9c6156bdcb71d605,MAGA,B,pumpswap,True,3,0.0003359,46102.79,335917.0,335917.0,227846.01,227846.01,227846.01,5310,1076,367.0,18.673710770670574,68.7,3014,3.5,0.0,0,0,1.0,22,10,0
AAghwLrqvKjZHb28nqhDKy7yJrzT6KgknCioVh6upump,1787414787.4226463,9f854f6f117cc76b73903b7c9c6156bdcb71d605,TRUMPCAT,B,pumpswap,True,2,0.0001477,30131.96,147727.0,147727.0,327664.86,327664.86,327664.86,3704,733,119.0,26.99037743733724,84.6,1828,2.6,0.0,0,0,1.0,6,7,1
EgzT5fP6131C5EEqZe58nXJk1bbD5v7GetJFR5kpump,1787414787.4226463,9f854f6f117cc76b73903b7c9c6156bdcb71d605,EARNBOT,B,pumpswap,True,3,0.0003785,49598.24,374309.0,374309.0,252758.2,615380.09,615380.09,1605,1632,14.13,83.39037743733724,64.7,3147,4.7,0.0,0,0,1.0,31,28,1
9ijhsVMAe5YasK9hhPN655eM1nMB5k4jYdDtX2fFpump,1787416590.4379776,3b167697903990b93dfab25471d8702398eb58b8,CRMEOW,B,pumpswap,True,2,0.0005579,61215.54,557959.0,557959.0,664145.05,664145.05,664145.05,5205,1647,574.0,38.42396629231771,71.3,2906,2.5,0.0,0,0,1.0,15,1,0
BUn5TZQtF7N7WCsSPf9LWEejoYTiySJkZnPFvd76pump,1787419791.6348567,1e1e4ed3a5da72a70580825e02941b0cec7731d9,KAI,B,pumpswap,True,6,0.00017,34726.68,170024.0,170024.0,1343600.93,1343600.93,1343600.93,15282,13458,371.0,23.81058094482422,76.0,6047,14.0,2.9,8,0,1.0,1000,108,72
HGjmGYKw4EL9JZrrA6yWyvB4LoN4XtbLQkWYX3e5E5vP,1787419791.6348567,1e1e4ed3a5da72a70580825e02941b0cec7731d9,ZEAL,B,raydium,True,4,2.513e-05,17550.55,25132.0,25132.0,23305.17,29666.28,38988.9,119,81,11.73,831.6939142781575,38.8,160,23.7,0.0,0,0,1.0,0,0,0
2LkYkeDcGRZ19j5EQbbHvrjk2XFBeGjPUbXy2D5Cpump,1787421134.673243,094dfa4ee89c300989f5aeaefa31afac7b4287bd,MCGA,B,pumpswap,True,2,0.0001853,34024.67,185351.0,185351.0,275817.07,275817.07,275817.07,2936,542,173.0,22.444554052734375,75.6,1664,8.1,0.0,0,0,1.0,6,8,1
BXrMigr38tUb2LPiVFDYzPt4PyWguH4hqRcjXc4mpump,1787421134.673243,094dfa4ee89c300989f5aeaefa31afac7b4287bd,TRUTH,B,pumpswap,True,7,4.157e-05,14979.42,41573.0,41573.0,28310.71,28310.71,28310.71,322,327,8.63,3.144554052734375,25.4,598,21.1,0.0,0,0,1.0,130,22,4
2jLyapf4bU2xcMWQZtmM2AUQSCsSEwRkxYKixEugpump,1787422320.1512606,840608d748441cfbe7df38518912dfb90c5d369b,ZOXIDE,B,pumpswap,True,8,3.923e-05,14506.0,39237.0,39237.0,54899.82,54899.82,54899.82,462,441,-0.11,32.86918767496745,36.1,370,33.5,9.8,4,0,1.0,75,25,9
5DLJu2UgaLXWqRehryDZxisS6voRp2wmBaXvhfsPpump,1787422320.1512606,840608d748441cfbe7df38518912dfb90c5d369b,SPEEDY,B,pumpswap,True,7,4.695e-05,16045.22,46947.0,46947.0,40919.15,40919.15,40919.15,564,449,21.13,9.835854341634114,43.2,1494,20.6,1.1,4,0,1.0,151,14,9
DdyPH6rwXHeAk1QFr6yFHpxg5HkmsK881HXyDaoapump,1787422320.1512606,840608d748441cfbe7df38518912dfb90c5d369b,memes,B,pumpswap,True,5,6.513e-05,19220.52,65135.0,65135.0,80653.18,80653.18,80653.18,1067,777,70.49,7.619187674967448,48.2,1051,16.3,0.0,0,0,1.0,245,25,20
JAWFbz2FDLURWvJGTj3uA9DiKQBBsDZHqm4NCnAepump,1787422320.1512606,840608d748441cfbe7df38518912dfb90c5d369b,もちまる,B,pumpswap,True,2,0.0001607,31686.11,160718.0,160718.0,338421.33,338421.33,338421.33,4564,909,114.0,43.75252100830078,83.2,3244,3.2,0.0,0,0,1.0,6,8,1
4hBjqFqmGT1rj9YvgVcoXPxLWgnvCSPfFumHDpWwpump,1787424724.114043,9e0ceb344ce70ac580eb088e5133c85eb463aec6,FIGHT,B,pumpswap,True,2,0.0002082,36281.76,208215.0,208215.0,348089.03,348089.03,348089.03,3476,755,197.0,52.8685673828125,78.3,2763,3.4,0.0,0,0,29.0,9,14,1
8DwgzQeTfFkcqmytqmEGZ6ttAn8EadRLq8NgL1GZpump,1787424724.114043,9e0ceb344ce70ac580eb088e5133c85eb463aec6,CATEBULL,B,pumpswap,True,7,6.06e-05,18511.8,60603.0,60603.0,96747.67,96747.67,96747.67,984,1149,56.32,12.2185673828125,43.3,770,21.3,0.0,0,0,1.0,109,13,4
3M9mwjx1Z7RmCUuNHx8DUpiaqCgGhKQBKNaa5bXTpump,1787428836.632282,1eaf449f945d6af437d80938560bef6c2994d210,CATSEM,B,pumpswap,True,4,0.0003553,48015.33,355334.0,355334.0,357370.75,357370.75,357370.75,8420,2465,388.0,35.22720469970703,69.7,3234,3.6,0.0,0,0,1.0,53,1,1
BXhsR8dnacXoKLJahfm2NnRuXENNufZDQrZLV4kpump,1787428836.632282,1eaf449f945d6af437d80938560bef6c2994d210,MEOWDRV,B,pumpswap,True,2,0.000345,47576.57,344915.0,344915.0,485679.97,485679.97,485679.97,2582,1071,311.0,26.377204699707033,70.7,1315,4.4,0.0,0,0,1.0,10,1,0
FW6R4QQeP4fzqRwDHbBkpjHx3ecvYwhd5g7chKg8pump,1787428836.632282,1eaf449f945d6af437d80938560bef6c2994d210,WINNING,B,pumpswap,True,2,0.0007197,69720.97,719719.0,719719.0,754329.45,754329.45,754329.45,8259,845,490.0,54.72720469970703,75.5,5819,3.3,0.0,0,0,1.0,25,0,1
CUz3n2VjRArmj8LYTq42Vie5LjnfyXkvfLb75ARBpump,1787430833.177769,6855e91acc74976d679697416abcc05412515f27,CIACAT,B,pumpswap,True,6,7.099e-05,20164.85,70305.0,70305.0,58450.6,58450.6,58450.6,805,821,79.89,38.53629615071615,49.6,1223,23.3,0.0,0,0,1.0,110,15,5
D931womcrNwEUxf5khyPAWnxz5PXvz8VdfpR3eQYpump,1787430833.177769,6855e91acc74976d679697416abcc05412515f27,POPCATE,B,pumpswap,True,7,6.582e-05,19530.48,65821.0,65821.0,134349.18,134349.18,134349.18,1138,1326,69.47,12.286296150716145,50.1,870,22.0,0.0,0,0,1.0,127,14,2
DFz1x1pedB3DUM2cwWdgqYmGhjRvQkneHBj1GEm4pump,1787430833.177769,6855e91acc74976d679697416abcc05412515f27,EIGENSLUR,B,pumpswap,True,8,0.001264,96957.06,1264578.0,1264578.0,2000527.14,2000527.14,2000527.14,10424,12217,3267.0,32.56962948404948,55.5,4530,27.6,5.1,11,0,1.0,1000,76,69
2B1DmRh6G3Fy7tgNHXeA4z2FgqdmEM2mEwQcMBdDpump,1787432082.6655989,27264079d25ec980069157df0a4ff79aceab35db,TSUTSUJI,B,pumpswap,True,3,0.0002846,43112.06,281764.0,281764.0,432432.9,524065.77,524065.77,6438,2126,77.09,69.69442664794921,58.7,0,0.0,0.0,0,0,1.0,36,5,1
AJHqMoBpMpujUnbE4vSmPbBduzJBB9GZyeuqZ7M7pump,1787434223.384537,33affd25303f1daf2e9238cf738e5bf60d58756e,neko,B,pumpswap,True,6,8.351e-05,22103.11,83511.0,83511.0,134639.58,134639.58,134639.58,5106,483,41.32,37.03974228108724,59.5,312,16.0,0.0,0,0,1.0,2,18,3
GZBxyrYtnewK7298kcMooczGgnCrDL6BQjfZCf1kpump,1787434223.384537,33affd25303f1daf2e9238cf738e5bf60d58756e,DONALDJR,B,pumpswap,True,2,0.0002901,43283.75,286827.0,286827.0,339988.08,448784.57,448784.57,4575,884,110.0,73.08974228108724,77.7,3091,3.8,0.0,0,0,1.0,5,12,1
4W9tjQc16hFpL5jbGLajnyyonMhft3QtKtHFQGW8pump,1787435483.4568877,e0d495c6ce47e12aae4c9b30aafe4730139665ac,POPCATE,B,pumpswap,True,2,0.0002137,36564.28,213785.0,213785.0,332560.26,332560.26,332560.26,3790,707,170.0,42.490948128255205,77.9,2806,3.5,0.0,0,0,1.0,7,3,0
GzMGdjzn4JPUWGKUzhA34PHcqVXGnKm6Se2rjCqWmCCt,1787436439.121843,7dde1235be0f6f267c59ba04a0e279f7a18f6ed1,GOOBER,B,raydium,True,7,2.768e-05,18204.98,27685.0,27685.0,22851.43,22851.43,22851.43,378,176,415.0,23.268697383626304,38.7,310,25.7,0.0,0,0,7.0,29,2,2
3uZpCyWBrCyvL4BMVgtgtxiPJm73fzxTegxrwUu8pump,1787438535.6011827,215bf9ebe9e7d2955a9016023f9a0fbacfb27be1,LUCKY,B,pumpswap,True,5,8.648e-05,23282.62,86488.0,86488.0,436472.5,436472.5,436472.5,20930,7611,32.62,33.11001971028646,82.9,1219,17.3,0.0,0,0,1.0,120,6,15
FnZfD1mVTDMcNs3ExCjpK9MdBosR51QJQmNF54UBpump,1787438535.6011827,215bf9ebe9e7d2955a9016023f9a0fbacfb27be1,BULL3D,B,pumpswap,True,5,0.0007542,71389.37,754202.0,754202.0,647556.87,647556.87,647556.87,1884,1878,815.0,39.99335304361979,57.6,995,2.3,0.0,0,0,1.0,30,6,0
4978aTN9W3CDuUREGxAQaBYqhPXt8142N4o4Sfgzpump,1787451060.0920277,a943669a54d5463f86aa134f7a2f96b2e1bf00ac,YOMOGI,B,pumpswap,True,6,0.0001332,30377.39,125796.0,125796.0,944306.7,1057884.22,1057884.22,9208,7361,113.0,71.53486712646485,62.2,0,0.0,1.8,14,0,1.0,533,19,31
8FNsX6k1ovm6uqZZTj91q5ip8JxHRt37qf2A9Qsgpump,1787451060.0920277,a943669a54d5463f86aa134f7a2f96b2e1bf00ac,CAC,B,pumpswap,True,4,9.91e-05,25208.08,98934.0,98934.0,454008.78,454008.78,454008.78,1929,1601,151.0,13.968200459798178,53.8,0,0.0,0.0,0,0,1.0,153,15,1
FraL7qvcGGSy93vs7xRwJPdyu214iCa6CsuV1Pn4pump,1787451060.0920277,a943669a54d5463f86aa134f7a2f96b2e1bf00ac,TRILLY,B,pumpswap,True,2,0.0003314,46831.9,327536.0,327536.0,244331.34,473571.92,473571.92,4720,1561,162.0,104.16820045979817,54.5,0,0.0,0.0,0,0,1.0,17,0,0
XVTWySJscWWGf7rasayZ1AL9m85SYPWX8CxNxxppump,1787451060.0920277,a943669a54d5463f86aa134f7a2f96b2e1bf00ac,EARNBOT,B,pumpswap,True,2,0.0008507,76660.4,844362.0,844362.0,222500.63,898667.91,898667.91,1143,1270,154.0,114.48486712646485,40.6,0,0.0,0.0,0,0,1.0,47,15,3
d8ed1gwSmD45qwEK5wZGMb1Kh1MQ9PXipKsHevtpump,1787451060.0920277,a943669a54d5463f86aa134f7a2f96b2e1bf00ac,NIKY,B,raydium,True,5,4.141e-05,19263.26,41404.0,41406.0,40847.15,94123.39,94123.39,282,138,25.72,882392.1682004598,66.1,4043,0.0,8.9,8,0,1.0,231,0,3
Gh99PvKLnm9JBC9t4udunTgBvkAxCnyBZby3N6Atpump,1787455497.9803543,49186f2b93940c2bed58c9bf3e2feee6e437768f,SATO,B,pumpswap,True,4,0.0002377,38923.33,237764.0,237764.0,339226.32,339226.32,339226.32,7495,1916,226.0,39.066339237467446,58.9,310,0.0,0.0,0,0,1.0,27,0,0
BKaXDgZxUSC9njpX89xpQ5USh2pnK1yzZvgk8Mg7pump,1787458718.675619,905d9ba989ce08330fc5fb46567aa0b9bff42c26,CATLIST,B,pumpswap,True,3,0.0008731,78328.66,867363.0,867363.0,981180.76,1416011.89,1416011.89,9678,2604,170.0,80.17792698160807,76.8,1026,2.9,0.0,0,0,1.0,81,7,0
HBoNJ5v8g71s2boRivrHnfSB5MVPLDHHyVjruPfhGkvL,1787458718.675619,905d9ba989ce08330fc5fb46567aa0b9bff42c26,PURPE,B,raydium,True,1,1.716e-05,498169.26,7221530.0,7221316.0,22064.22,140786.88,617687.22,474,357,-6.47,1149872.5445936483,36.9,141062,8.7,0.0,0,0,1.0,943,805,9
DvVXHjpUyAunQFry3WjsLnZnriZ9QyzwiZ97eJQCpump,1787460936.9891758,5eecd8e68190b4e82079054d4e7a3f828a1047cf,Farte,B,pumpswap,True,4,8.762e-05,27240.9,87625.0,87625.0,33346.82,33346.82,33346.82,360,312,51.03,30.24981959635417,35.2,0,0.0,0.0,0,0,1.0,63,12,1
EKSZLgVMFzwBbBgteCJFdaZig8G5g4TkNNkWMA7pump,1787463475.9077468,d74cc7d929d325f9d3a1d70416143a2c214f56eb,DIDDY,B,pumpswap,True,6,0.0002829,42089.15,282951.0,282951.0,275321.3,275321.3,275321.3,2770,2141,671.0,22.781795780436198,53.7,741,5.6,0.0,0,0,1.0,132,59,34
GCP3qLdpfGpjS5F1afwDwrTSZpuKktz6qVemfpx1pump,1787465773.247408,f5a69e41ecf1df1548167448450183d847ef160a,SIMBA,B,pumpswap,True,6,3.121e-05,12637.68,31214.0,31214.0,41142.99,41142.99,41142.99,730,512,-16.27,9.137456799316407,41.8,679,17.1,0.0,0,0,1.0,164,15,9
GVqEasmDypXNM3LFYXY4h8uXaE8ivoZnS9AJCZyXpump,1787465773.247408,f5a69e41ecf1df1548167448450183d847ef160a,GLITCH,B,pumpswap,True,5,3.259e-05,12943.82,29707.0,29707.0,4387.76,24917.15,24917.15,148,35,37.09,163.22079013264974,44.1,211,18.4,2.0,4,0,1.0,74,14,6
7fmHqRpJLgpVsJFTvrv24CEjkz9c4o5uVX4Zdur1hz35,1787471020.6081011,ed317ccada602b966aa7a685a074fa23cabe7e72,Dinger,B,pumpswap,True,6,0.0004304,54917.5,408178.0,408178.0,911806.95,987779.33,993822.87,6844,4931,144.0,25876.493468351237,56.1,3288,21.3,0.0,21,0,1.0,643,11,29
J2hyZSVokSTuy3bG85A5xfs3umCeGtqZZEdKtGTTpump,1787472706.334744,9be2c41dae539de11e295b0dd7f2531e1d6561f8,CYB,B,pumpswap,True,6,5.208e-05,17103.81,49644.0,49644.0,122949.66,191498.25,191498.25,1793,1382,13.9,69.30557906494141,70.5,1396,32.4,2.5,4,1,1.0,191,28,13
2WXUVeGq53qJ7QZacDWNRhyxsomCsZeBNsfYixY1pump,1787475146.2689197,90dd530881550c2f130c26c9e91861df7e56599f,Coffer,B,pumpswap,True,7,8.351e-05,22072.07,83513.0,83513.0,179295.52,179295.52,179295.52,2246,1629,124.0,38.58781532796224,66.7,1327,21.1,1.6,4,0,1.0,154,31,15
7sAnqhZvNCVKqc3Jj6QVDrdqtmnZJY3NePgXTqRtpump,1787477815.4881608,f969e2f2f5f98a01a49712ba46ab00cab9705d86,CallCat,A,pumpswap,True,0,0.0008289,81322.3,822259.0,822259.0,173643.73,1295822.33,4489136.7,3130,1070,26.85,1740.8414693481445,84.6,11503,1.4,0.0,0,0,1.0,52,3,1
G3pi7rdWYy2U6TtiEbSwh8mHwXn5LpX64h1whupDpump,1787477815.4881608,f969e2f2f5f98a01a49712ba46ab00cab9705d86,黃阿瑪,B,pumpswap,True,1,0.0004496,54495.51,444848.0,444848.0,309359.14,683734.97,683734.97,17399,3215,17.5,97.19146934814454,78.1,12510,2.7,0.0,0,0,1.0,19,2,0
7hDD4AQKVaWxSd4AKfELpSYEULraNvFns8y14SCBpump,1787482503.7291389,c182b0ec5b0ae7497fb1ad4e05a9b1567d78772b,RIKA,B,pumpswap,True,8,4.646e-05,16046.38,46466.0,46466.0,133784.22,133784.22,133784.22,2231,1469,28.14,34.89548564860026,75.4,998,19.8,8.3,10,0,1.0,123,13,4
4cvZwC17oMiUA7peKX5GhbaUWv4U5Lwrd8118xnFpump,1787490342.1362069,08fba46d5fabf21f82c87a804647d3ea7eab631c,CATALORIAN,B,pumpswap,True,4,0.002287,127196.25,2281299.0,2281299.0,1047796.48,1536779.3,1536779.3,6650,5797,323.0,80.88560344645182,56.6,1862,4.0,0.0,0,0,1.0,36,0,3
7S8tqYmatHc2UkpYXmpEiFCecHCF1N8ABNL6UYFFpump,1787490342.1362069,08fba46d5fabf21f82c87a804647d3ea7eab631c,moneybag,B,pumpswap,True,5,9.588e-05,24891.54,95886.0,95886.0,615038.91,615038.91,615038.91,2576,2193,144.0,15.70227011311849,75.9,1105,15.1,0.0,0,0,1.0,122,39,1
C8WeLr31vA1EmwD6yBsxBL3DsSpJLCx5XsmFFbuvpump,1787490342.1362069,08fba46d5fabf21f82c87a804647d3ea7eab631c,buzzland,B,pumpswap,True,6,4.408e-05,16037.72,42165.0,42165.0,25522.52,374297.16,374297.16,355,299,-1.31,207.0856034464518,73.1,1914,22.9,8.0,12,0,1.0,154,19,13
7rj3WNZLK1iU1uR4YmH8xTLTq8FGSw2a9tQwdwqQjedN,1787492494.801152,e65d93c1d8c19b1bc33cfa2a81fcd9513e39dfe7,VOR,B,pumpswap,True,5,0.0001796,34715.02,174179.0,174179.0,401041.93,666370.39,666370.39,5282,3592,82.31,87.73001920166016,77.3,2636,17.3,6.8,4,0,1.0,229,25,22
DkdeMtqaaRY3kNHRe1v9gJKeGpyP1PXe5TrrRkWspump,1787492494.801152,e65d93c1d8c19b1bc33cfa2a81fcd9513e39dfe7,PCAT,B,pumpswap,True,2,0.0001481,30284.3,148182.0,148182.0,185715.04,185715.04,185715.04,4594,1164,273.0,23.76335253499349,71.9,2770,6.7,0.0,0,0,1.0,5,0,1
5BLEcYuGrQVznBqnkaY7u2z6GHNSPhHkXZxJLkoDLeek,1787493953.0048556,41924f77a88fbb71e0cd7cd2557f95c0644804dd,Leek,B,pumpswap,True,4,0.0001425,29505.48,137472.0,137472.0,28753.17,107323.19,107323.19,201,162,48.4,198.8834142618815,42.7,684,24.8,0.0,0,0,1.0,77,7,5
CmcEhy1rfCG4BMtEdnZjPRfqpr7yvjcx6VavVGGnpump,1787493953.0048556,41924f77a88fbb71e0cd7cd2557f95c0644804dd,CRYPTO,B,pumpswap,True,4,9.922e-05,26056.88,99226.0,99226.0,939065.56,939065.56,939065.56,3590,3138,151.0,24.266747595214845,75.5,1236,15.6,0.0,0,0,29.0,161,22,1
GBxoYLFsX4ZgVifmYH44gMg15ChPoGPrBnsezo2Epump,1787493953.0048556,41924f77a88fbb71e0cd7cd2557f95c0644804dd,ARCHER,B,pumpswap,True,2,0.0001635,32025.5,163510.0,163510.0,285007.82,285007.82,285007.82,3099,513,137.0,23.33341426188151,80.0,1575,4.8,0.0,0,0,1.0,6,11,0
C3bajJW843KN9Uu441JkXN7zVMs4VM2HvdAGyGiBpump,1787496977.6002822,460329283ae5af1621650aeb3a0d96c9768c69b6,CVXV666,B,pumpswap,True,3,0.0003409,48750.03,326719.0,326719.0,870340.8,1118654.45,1118654.45,5134,4107,313.0,200.71000470377604,75.2,2930,18.8,0.0,0,0,1.0,492,37,38
4JEkMTE8yewAAea8AZvSKLW7J6r8WLLVrmhCLWtPpump,1787499106.932635,e46a0e27ab0f0bdd4511cbefe36129bdf3e35ac9,CATELEEK,B,pumpswap,True,2,0.0002024,36140.23,200126.0,200126.0,350969.27,392385.29,392385.29,5025,1266,41.65,65.39887725016276,79.8,3028,4.8,0.0,0,0,1.0,9,7,0
Es14VgLestfPFeG9nmvn9Ye1xTRaBNShkNvDikxwvb9v,1787499106.932635,e46a0e27ab0f0bdd4511cbefe36129bdf3e35ac9,BUCKZ,B,raydium,True,4,1.737e-05,13129.23,17376.0,17376.0,4757.57,20697.4,20697.4,84,76,107.0,123.39887725016276,32.4,132,28.0,0.0,0,0,7.0,0,0,0
FPi4Mt6cAqA3riPS72L1TFrd9eAbxP8YF7EXt1szpump,1787499106.932635,e46a0e27ab0f0bdd4511cbefe36129bdf3e35ac9,lickingcat,B,pumpswap,True,2,0.0002395,39662.06,239584.0,239584.0,454067.26,454067.26,454067.26,6568,1458,286.0,50.282210583496095,80.5,4642,3.3,0.0,0,0,1.0,23,19,0
33Rz4AQpQcbUkwGJ993mnD1LgEbjRscrAv5zcdTxpump,1787501470.1005065,d4982754220276f22f8f5139edb58c914415a6b5,CYBERTRUMP,B,pumpswap,True,4,9.741e-05,24095.17,97416.0,97416.0,103472.01,103472.01,103472.01,1409,448,144.0,7.318341776529948,57.3,1394,6.1,0.0,0,0,1.0,47,28,3
AuWsWDQxDjqAzhT62z73PWZDhzCzcEuD7iKfytN6pump,1787501470.1005065,d4982754220276f22f8f5139edb58c914415a6b5,まる,B,pumpswap,True,2,0.0001553,31211.85,155384.0,155384.0,273025.18,273025.18,273025.18,4181,577,104.0,26.551675109863282,80.4,3551,6.3,0.0,0,0,1.0,7,9,0
Dmv4iDf89mxkLh4kwSQ4wFs7VeHoEDADeRm9Rw5pump,1787501470.1005065,d4982754220276f22f8f5139edb58c914415a6b5,MIKA,B,pumpswap,True,2,0.0001112,26437.37,111250.0,111250.0,416004.7,416004.7,416004.7,6531,1449,55.84,42.16834177652995,91.9,4914,2.1,0.0,0,0,1.0,19,6,0
3LhExM1v9JFoM2ZHQnXvBbuthSWa96Yc2ubhPYw9pump,1787503551.6209679,2a9cfe2e8c40b17e7ded658baea24c5bf9439b08,CATE-1,B,pumpswap,True,2,0.000172,33327.24,172056.0,172056.0,467856.74,467856.74,467856.74,6921,1190,167.0,46.210349462890626,90.0,4378,3.4,0.0,0,0,1.0,7,9,0
5iMdqvTu7NqYVsxHZnqMshp2ZVejQicWHA8y5gv4pump,1787503551.6209679,2a9cfe2e8c40b17e7ded658baea24c5bf9439b08,TRUCATE,B,pumpswap,True,6,5.395e-05,17429.85,53954.0,53954.0,33305.15,33305.15,33305.15,537,388,37.37,6.293682796223958,36.3,768,14.5,0.0,0,0,1.0,134,28,5
DAujm7LtjCoUGTu7MzVM51qHqM8CyNKYdEB7Qdrupump,1787503551.6209679,2a9cfe2e8c40b17e7ded658baea24c5bf9439b08,STONKCAT,B,pumpswap,True,2,0.0003066,44914.33,306653.0,306653.0,419311.58,419311.58,419311.58,7153,1226,316.0,40.97701612955729,74.9,3485,7.9,0.0,0,0,1.0,6,20,0
9WdDJ65qfL7c9wv5sf2nKFLD67rzA6w9NwF4Tw83pump,1787504787.3138719,7a943b22634c13773da7b189640fa759b3ba339e,CYBERBULL,B,pumpswap,True,4,8.885e-05,23024.73,88859.0,88859.0,132676.67,132676.67,132676.67,1932,642,123.0,9.22189786376953,62.1,1688,6.6,0.0,0,0,1.0,49,24,0
ErWFD2gFDxxvvo2bVY9PLS6cNqP5EZtRz8PjBp7Epump,1787506319.475277,d2817fac531c76417a650f54b76382b385a163d8,CYBERCOIN,B,pumpswap,True,3,0.0005595,60821.35,559536.0,559536.0,382646.47,382646.47,382646.47,11155,1828,870.0,46.40792128092448,69.4,7193,4.9,0.0,0,0,1.0,10,8,0
HpQhjvHw37xitgSTJvfV43XCWcnG1hh7ZDztCBCi39pn,1787506319.475277,d2817fac531c76417a650f54b76382b385a163d8,ECC,B,raydium,True,4,4.686e-05,25188.86,46862.0,46862.0,104507.16,104507.16,104507.16,684,557,786.0,58.15792128092448,52.5,414,19.1,1.6,4,0,7.0,0,0,0
3C8uxrxJBF5XH9ZgdRxmrMqJCbASFSvBhmPRfqXjpump,1787507494.4588952,740881acea44cba7826d73e79dbed2432d7c472c,CyberELON,B,pumpswap,True,3,0.0001014,24837.01,101446.0,101446.0,202152.08,202152.08,202152.08,3227,1383,160.0,17.3743149210612,75.9,2438,5.4,0.0,0,0,1.0,68,20,0
FV3w8mVtaSkVqUELBzYMaSagD821ZVduPf7hA4e3pump,1787507494.4588952,740881acea44cba7826d73e79dbed2432d7c472c,CYBERBULL,B,pumpswap,True,7,5.907e-05,18270.6,59075.0,59075.0,31091.99,31091.99,31091.99,330,279,50.99,21.1243149210612,27.3,335,34.8,0.0,0,0,50.0,69,15,3
9ddBkYDHiqVvxecCG7RM6Tmen9fTeTPPquhLLwTopump,1787511101.656678,ea56e3fb71c2e1984226b7ee049ba533c34dcb83,MISO,B,pumpswap,True,4,0.0002753,43264.06,275394.0,275394.0,687912.22,687912.22,687912.22,17603,12448,478.0,37.11094463297526,72.5,3102,15.7,0.0,0,0,1.0,628,26,4
215UoqLTUoW75bsck1biuUhMLQKTNBG4kRUPPA7tpump,1787512361.2771223,92616c3995603105e70ef356e403b6676821825c,Moji,B,pumpswap,True,6,2.96e-05,12421.58,29601.0,29601.0,52480.04,52480.04,52480.04,555,478,-24.39,26.987952038574218,51.0,518,16.4,0.0,0,0,1.0,85,26,1
AdYHGgcLYCQSpaSuJPWNJsMKE9RoFQFiBkxr5x88pump,1787512361.2771223,92616c3995603105e70ef356e403b6676821825c,CYBERTROLL,B,pumpswap,True,4,9.12e-05,23482.08,91203.0,91203.0,222593.58,222593.58,222593.58,4113,1618,133.0,24.571285371907553,81.2,1577,5.0,0.0,0,0,1.0,40,29,1
HwUoczAW6sV7deh4hCPHcUBsgxtBA7oHBpyMBpGBpump,1787514003.384331,ab3e7fd40e7a99cb840c0b073d3361eaba1430a7,FARTCATE,B,pumpswap,True,7,5.062e-05,16811.86,50625.0,50625.0,73784.64,73784.64,73784.64,721,810,33.76,8.823072184244792,37.6,663,21.2,0.0,0,0,1.0,102,28,5
BeDmy2E3dc72eTmdzUpHLqkDMJaEagy9kqEaEHjBpump,1787515204.7384574,72e70dfd27969549301c567f615152336877e858,VII,B,pumpswap,True,7,9.123e-05,24091.88,91232.0,91232.0,505050.96,505050.96,505050.96,2525,1706,134.0,26.645640958658856,64.0,444,15.8,0.0,0,0,1.0,81,7,3
GyrPx2REsimD1akdvUZgj8NHxCK7Fer8sbSSD1N2pump,1787515204.7384574,72e70dfd27969549301c567f615152336877e858,OnlyCats,B,pumpswap,True,3,0.0001959,35128.76,195955.0,195955.0,212699.83,212699.83,212699.83,3547,1267,241.0,19.57897429199219,68.8,2094,4.1,0.0,0,0,1.0,20,0,1
2o5nokFpVgYkw2gXC7qMpxyTGV3WFPRUx7o2WDQfpump,1787517238.3911383,c62c2f6d080389c30db8f88f194887c810cfdc91,CYBERPEPE,B,pumpswap,True,3,9.047e-05,23573.96,90477.0,90477.0,293120.41,293120.41,293120.41,5246,1961,128.0,23.656518973795574,87.6,2834,4.1,0.0,0,0,1.0,62,24,4
AJvN8udbYbASjPr9CRXhL7o1XmctdFCbhXfo7XFepump,1787517238.3911383,c62c2f6d080389c30db8f88f194887c810cfdc91,tm20,B,pumpswap,True,5,7.587e-05,21230.89,75872.0,75872.0,233637.44,233637.44,233637.44,2258,1835,94.27,30.156518973795574,74.5,1403,20.2,0.0,0,0,1.0,275,16,28
